"","game_pk","play_id","name","gd","ab_num","event","bat_team_id","fld_team_id","ev","la","dist","pull","brl","xban","xbad","hh","bip","v","pt","pn","ab","hit","is_1b","is_2b","is_3b","is_hr","so","bb"
"2","633286","8a7d7bf9-cd83-42f6-b00b-644d19913008","Suzuki Kurt,",2021-07-17,"47","strikeout","108","136","null","null","null","null","null","null","1","0","0","80.5","SL","Slider","1","0","0","0","0","0","1","0"
"3","633286","6676b408-d7d9-4cc3-a4dc-3d91e723ac30","Iglesias Jose,",2021-07-17,"45","fielders_choice_out","108","136","95.7","-12","7","Pull","0","0.23","1","1","1","89.6","FC","Cutter","1","0","0","0","0","0","0","0"
"4","633286","fe1928a0-d62a-46bf-904c-0aa9b6c21b08","Gosselin Phil,",2021-07-17,"44","double","108","136","95.1","18","302","Straightaway","0","0.433","1","1","1","94.0","FF","4-Seam Fastball","1","1","0","1","0","0","0","0"
"5","633286","26cfb6c1-208a-46d5-94ea-b597a42dc3f5","Walsh Jared,",2021-07-17,"43","strikeout","108","136","null","null","null","null","null","null","1","0","0","79.9","SL","Slider","1","0","0","0","0","0","1","0"
"6","633286","dcdaf0e9-0d74-439a-b648-8b78140c213d","Ohtani Shohei,",2021-07-17,"35","strikeout","108","136","null","null","null","null","null","null","1","0","0","82.7","SL","Slider","1","0","0","0","0","0","1","0"
"7","633286","add46740-02b9-4c9c-919e-ce5adf3eddfc","Fletcher David,",2021-07-17,"34","field_out","108","136","83.9","24","303","Pull","0","0.253","1","0","1","89.9","FC","Cutter","1","0","0","0","0","0","0","0"
"8","633286","89290cfd-cf63-476a-959b-d955f9e83ad5","Mayfield Jack,",2021-07-17,"33","home_run","108","136","104.7","30","421","Straightaway","1","0.88","1","1","1","89.5","FC","Cutter","1","1","0","0","0","1","0","0"
"9","633286","e664a0cc-4f36-4063-86d6-3e19a1cca499","Lagares Juan,",2021-07-17,"32","field_out","108","136","92.0","26","344","Pull","0","0.14","1","0","1","83.0","SL","Slider","1","0","0","0","0","0","0","0"
"10","633286","f9fca668-c80f-4221-aaac-c3a04de9b02d","Suzuki Kurt,",2021-07-17,"28","field_out","108","136","73.1","-18","6","Pull","0","0.041","1","0","1","80.6","SL","Slider","1","0","0","0","0","0","0","0"
"11","633286","76f1bde6-8895-4ffc-bfe7-c4e0dcef64cb","Ward Taylor,",2021-07-17,"27","double","108","136","103.0","19","291","Pull","0","0.523","1","1","1","90.9","FC","Cutter","1","1","0","1","0","0","0","0"
"12","633286","2c64004f-1c1c-41e2-948f-57f7a293fd98","Iglesias Jose,",2021-07-17,"26","double","108","136","97.7","18","313","Straightaway","0","0.41","1","1","1","82.7","SL","Slider","1","1","0","1","0","0","0","0"
"13","633286","d2d73105-15ca-4e80-9701-57e046d64f7e","Gosselin Phil,",2021-07-17,"25","field_out","108","136","103.6","1","60","Straightaway","0","0.447","1","1","1","93.3","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"14","633286","1687f800-4900-44fe-9dbd-3e81e74afb81","Walsh Jared,",2021-07-17,"24","field_out","108","136","101.6","-6","20","Straightaway","0","0.299","1","1","1","89.9","FC","Cutter","1","0","0","0","0","0","0","0"
"15","633286","3a95ca0e-b37d-464e-84ac-d5bf335a0704","Ohtani Shohei,",2021-07-17,"19","strikeout","108","136","null","null","null","null","null","null","1","0","0","95.6","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"16","633286","2c7f215b-8fdb-49a1-b99c-0cb7397c3bd2","Fletcher David,",2021-07-17,"18","double","108","136","93.9","20","361","Straightaway","0","0.28","1","0","1","84.3","SL","Slider","1","1","0","1","0","0","0","0"
"17","633286","6a81ee5f-64d0-497d-8b85-86329b789eec","Mayfield Jack,",2021-07-17,"17","walk","108","136","null","null","null","null","null","null","0","0","0","91.2","FC","Cutter","0","0","0","0","0","0","0","1"
"18","633286","db460200-5f13-49d3-b222-4c10fa9ea0fa","Lagares Juan,",2021-07-17,"16","single","108","136","89.8","16","260","Straightaway","0","0.893","1","0","1","95.3","FF","4-Seam Fastball","1","1","1","0","0","0","0","0"
"19","633286","42602c92-1e9b-488f-b004-01135c34db53","Suzuki Kurt,",2021-07-17,"15","strikeout","108","136","null","null","null","null","null","null","1","0","0","83.2","SL","Slider","1","0","0","0","0","0","1","0"
"20","633286","44a3e595-4ffc-466c-a916-2fd926c69535","Ward Taylor,",2021-07-17,"14","single","108","136","94.5","14","236","Straightaway","0","0.887","1","0","1","96.6","FF","4-Seam Fastball","1","1","1","0","0","0","0","0"
"21","633286","4aa892f7-2d37-4148-8ab3-36b96f9cee03","Iglesias Jose,",2021-07-17,"13","strikeout","108","136","null","null","null","null","null","null","1","0","0","84.0","SL","Slider","1","0","0","0","0","0","1","0"
"22","633286","b4a1b66e-7e8b-4372-822c-6e3219c83b3c","Gosselin Phil,",2021-07-17,"8","strikeout","108","136","null","null","null","null","null","null","1","0","0","82.7","SL","Slider","1","0","0","0","0","0","1","0"
"23","633286","489ca494-fd0b-45fd-8147-29a55dca95f7","Walsh Jared,",2021-07-17,"7","field_out","108","136","100.6","23","386","Straightaway","1","0.543","1","1","1","90.0","FC","Cutter","1","0","0","0","0","0","0","0"
"24","633286","cba84c6e-5886-4677-ae47-9f3d7dbf69b4","Ohtani Shohei,",2021-07-17,"6","field_out","108","136","72.4","60","164","Straightaway","0","0.033","1","0","1","82.1","SL","Slider","1","0","0","0","0","0","0","0"
"25","633286","3c934484-008c-4546-a4c1-16bd03b7fc09","Fletcher David,",2021-07-17,"5","double","108","136","105.7","-10","17","Pull","0","0.316","1","1","1","89.1","FC","Cutter","1","1","0","1","0","0","0","0"
"26","633371","c9b23ce9-07f5-4f1e-b45f-b0c07a8f79ce","Gardner Brett,",2021-07-07,"42","strikeout","147","136","null","null","null","null","null","null","1","0","0","93.8","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"27","633371","1930aa75-e230-4b92-ab98-57665db989f4","Urshela Gio,",2021-07-07,"41","field_out","147","136","84.5","-6","13","Straightaway","0","0.127","1","0","1","84.6","CH","Changeup","1","0","0","0","0","0","0","0"
"28","633371","19d2dbcc-ce64-49ee-842e-aff1ebd7f419","Torres Gleyber,",2021-07-07,"40","field_out","147","136","82.7","-19","7","Pull","0","0.064","1","0","1","92.4","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"29","633371","383a9c72-57c6-46af-9a8a-4fe6f83bf7a6","Voit III Luke,",2021-07-07,"36","field_out","147","136","98.4","66","185","Opposite","0","0.007","1","1","1","93.6","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"30","633371","d0f6acc1-69f9-492d-9fda-9246c173c8e6","Stanton Giancarlo,",2021-07-07,"35","strikeout","147","136","null","null","null","null","null","null","1","0","0","87.2","CH","Changeup","1","0","0","0","0","0","1","0"
"31","633371","23024f30-a150-4543-9926-56308c7cfa71","Sanchez Gary,",2021-07-07,"34","strikeout","147","136","null","null","null","null","null","null","1","0","0","93.5","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"32","633371","556488a3-e548-403d-860f-1c8a328910cd","Judge Aaron,",2021-07-07,"30","field_out","147","136","90.5","-34","4","Pull","0","0.069","1","0","1","91.4","FC","Cutter","1","0","0","0","0","0","0","0"
"33","633371","8dd5a728-459f-4613-87b5-94c8de1a8025","LeMahieu DJ,",2021-07-07,"29","walk","147","136","null","null","null","null","null","null","0","0","0","91.6","FC","Cutter","0","0","0","0","0","0","0","1"
"34","633371","e02e2ad0-ef2c-4515-b5d0-428d78d7c5fa","Locastro Tim,",2021-07-07,"28","double","147","136","95.1","24","308","Pull","0","0.227","1","1","1","88.2","FC","Cutter","1","1","0","1","0","0","0","0"
"35","633371","28aa6bc5-76e6-4d4e-a881-906a4f88441c","Gardner Brett,",2021-07-07,"27","field_out","147","136","69.6","-45","2","Straightaway","0","0.156","1","0","1","89.2","FC","Cutter","1","0","0","0","0","0","0","0"
"36","633371","ae984d8f-123c-459e-874e-62a78328399f","Urshela Gio,",2021-07-07,"26","field_out","147","136","103.4","20","395","Straightaway","0","0.577","1","1","1","93.4","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"37","633371","90a91d9b-fc4a-4851-b722-8352bf024253","Torres Gleyber,",2021-07-07,"22","field_out","147","136","101.3","25","391","Straightaway","1","0.62","1","1","1","94.6","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"38","633371","9cfbc37c-8195-4fc9-8b7c-81c8b6a297be","Voit III Luke,",2021-07-07,"21","single","147","136","81.4","21","244","Opposite","0","0.76","1","0","1","94.2","FF","4-Seam Fastball","1","1","1","0","0","0","0","0"
"39","633371","e6f34f2c-1b2d-45b2-8923-66d8778e7c41","Stanton Giancarlo,",2021-07-07,"20","single","147","136","85.6","10","163","Opposite","0","0.553","1","0","1","80.1","SL","Slider","1","1","1","0","0","0","0","0"
"40","633371","871bf9d0-4bd0-4e8a-868c-2a43eb64358e","Sanchez Gary,",2021-07-07,"19","strikeout","147","136","null","null","null","null","null","null","1","0","0","90.3","FC","Cutter","1","0","0","0","0","0","1","0"
"41","633371","47edb30c-098b-4c67-80ec-f0fb1a0dcba4","Judge Aaron,",2021-07-07,"18","home_run","147","136","106.9","32","429","Pull","1","0.937","1","1","1","80.1","SL","Slider","1","1","0","0","0","1","0","0"
"42","633371","d61e9454-b4a8-43f1-bef9-51f212ca29e5","LeMahieu DJ,",2021-07-07,"17","field_out","147","136","100.4","28","395","Straightaway","1","0.59","1","1","1","91.2","FC","Cutter","1","0","0","0","0","0","0","0"
"43","633371","db853cbd-f897-446a-9214-6d321955b309","Locastro Tim,",2021-07-07,"16","double","147","136","102.3","-1","38","Straightaway","0","0.41","1","1","1","92.7","FF","4-Seam Fastball","1","1","0","1","0","0","0","0"
"44","633371","5f51533b-22e7-4339-80ec-44c7a2835634","Gardner Brett,",2021-07-07,"8","strikeout","147","136","null","null","null","null","null","null","1","0","0","94.4","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"45","633371","5a4a1e0b-d1a3-40d6-849e-2bc82edaae80","Urshela Gio,",2021-07-07,"7","double","147","136","107.6","17","376","Straightaway","1","0.663","1","1","1","89.2","FC","Cutter","1","1","0","1","0","0","0","0"
"46","633371","02c90b2f-fcce-4d72-b0a9-c29f85889372","Torres Gleyber,",2021-07-07,"6","single","147","136","104.2","16","292","Pull","0","0.593","1","1","1","91.2","FC","Cutter","1","1","1","0","0","0","0","0"
"47","633371","843b4b84-40c8-4cdb-a2f3-b5ec40c0d7d6","Voit III Luke,",2021-07-07,"5","single","147","136","98.1","14","180","Pull","0","0.823","1","1","1","82.4","SL","Slider","1","1","1","0","0","0","0","0"
"48","633371","7d2c9e56-fbbd-4a1a-93c9-5e83eb1b0bb9","Stanton Giancarlo,",2021-07-07,"4","field_out","147","136","90.8","62","198","Opposite","0","0.013","1","0","1","91.2","FC","Cutter","1","0","0","0","0","0","0","0"
"49","633371","1cf23f28-ce19-46c6-b00d-0270fdff78ae","Sanchez Gary,",2021-07-07,"3","walk","147","136","null","null","null","null","null","null","0","0","0","90.1","FC","Cutter","0","0","0","0","0","0","0","1"
"50","633371","17eca400-6a5b-4eb7-b4f8-d92fd1a4c7e1","Judge Aaron,",2021-07-07,"2","walk","147","136","null","null","null","null","null","null","0","0","0","91.1","FC","Cutter","0","0","0","0","0","0","0","1"
"51","633371","742a9212-7a85-4aa9-b332-75b9a80c65d7","LeMahieu DJ,",2021-07-07,"1","field_out","147","136","97.7","-22","4","Pull","0","0.105","1","1","1","91.3","FC","Cutter","1","0","0","0","0","0","0","0"
"52","633456","08020af6-c4ec-4a21-9db9-b825fc1d0922","Gurriel Jr. Lourdes,",2021-07-01,"58","field_out","141","136","97.9","-20","6","Straightaway","0","0.129","1","1","1","93.3","FC","Cutter","1","0","0","0","0","0","0","0"
"53","633456","0841f0e4-ee49-40fb-b991-b8d6bd85f561","Grichuk Randal,",2021-07-01,"57","strikeout","141","136","null","null","null","null","null","null","1","0","0","86.8","CH","Changeup","1","0","0","0","0","0","1","0"
"54","633456","72379178-137e-4e0d-8151-16030e939352","Springer III George,",2021-07-01,"56","strikeout","141","136","null","null","null","null","null","null","1","0","0","96.2","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"55","633456","5ffbbfad-59ef-454c-a32a-297e91b841eb","Hernandez Teoscar,",2021-07-01,"55","double","141","136","74.4","-7","18","Opposite","0","0.082","1","0","1","85.7","CH","Changeup","1","1","0","1","0","0","0","0"
"56","633456","69246099-e7d2-4487-9dc0-6c8bd5d14ef1","Guerrero Jr. Vladimir,",2021-07-01,"50","grounded_into_double_play","141","136","97.1","-7","10","Straightaway","0","0.186","1","1","1","83.4","SL","Slider","1","0","0","0","0","0","0","0"
"57","633456","25f5c5b7-3423-4698-9b75-320e69cbdb7a","Bichette Bo,",2021-07-01,"49","single","141","136","88.5","11","169","Opposite","0","0.683","1","0","1","92.3","FC","Cutter","1","1","1","0","0","0","0","0"
"58","633456","50f674cd-7d09-4343-bf20-c3a81a0c51fd","Semien Marcus,",2021-07-01,"48","strikeout","141","136","null","null","null","null","null","null","1","0","0","89.1","CH","Changeup","1","0","0","0","0","0","1","0"
"59","633456","d42b356f-992f-490c-93a5-23946fc2732d","McGuire Reese,",2021-07-01,"42","strikeout","141","136","null","null","null","null","null","null","1","0","0","86.7","SL","Slider","1","0","0","0","0","0","1","0"
"60","633456","21dfa044-ba5c-46b7-aba4-056392614e24","Espinal Santiago,",2021-07-01,"41","strikeout","141","136","null","null","null","null","null","null","1","0","0","93.9","FC","Cutter","1","0","0","0","0","0","1","0"
"61","633456","57553f02-db43-4831-873d-1d979fbb6d13","Gurriel Jr. Lourdes,",2021-07-01,"40","field_out","141","136","102.2","15","294","Opposite","0","0.67","1","1","1","96.1","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"62","633456","f48cbd15-5530-4323-8438-41f2ddb03473","Grichuk Randal,",2021-07-01,"36","field_out","141","136","79.3","40","261","Straightaway","0","0.047","1","0","1","93.9","FC","Cutter","1","0","0","0","0","0","0","0"
"63","633456","11bc0332-44b4-4767-8eea-b0892d7bf1bb","Springer III George,",2021-07-01,"35","single","141","136","48.7","22","109","Straightaway","0","0.218","1","0","1","90.1","FC","Cutter","1","1","1","0","0","0","0","0"
"64","633456","ad13eca2-638e-4dbd-82bc-925a8b65e744","Hernandez Teoscar,",2021-07-01,"34","grounded_into_double_play","141","136","106.0","-9","11","Straightaway","0","0.316","1","1","1","93.9","FC","Cutter","1","0","0","0","0","0","0","0"
"65","633456","28a1383e-bed9-478a-86eb-1c8747a29252","Guerrero Jr. Vladimir,",2021-07-01,"33","walk","141","136","null","null","null","null","null","null","0","0","0","93.8","FC","Cutter","0","0","0","0","0","0","0","1"
"66","633456","e6ac6570-474a-430a-ba54-ad03e7ad6388","Bichette Bo,",2021-07-01,"28","strikeout","141","136","null","null","null","null","null","null","1","0","0","97.7","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"67","633456","cc8e429f-ae5a-44b8-a275-7048755a3ff8","Semien Marcus,",2021-07-01,"27","single","141","136","103.6","12","271","Straightaway","0","0.9","1","1","1","97.6","FF","4-Seam Fastball","1","1","1","0","0","0","0","0"
"68","633456","6c9a617b-f415-4211-8be0-eafb6878604f","McGuire Reese,",2021-07-01,"26","field_out","141","136","77.9","45","246","Opposite","0","0.057","1","0","1","90.7","FC","Cutter","1","0","0","0","0","0","0","0"
"69","633456","674a9f56-186b-4bde-a477-678bb92e403d","Espinal Santiago,",2021-07-01,"25","field_out","141","136","79.7","8","103","Pull","0","0.397","1","0","1","91.1","FC","Cutter","1","0","0","0","0","0","0","0"
"70","633456","f3226e96-06db-4594-b6b5-801e1e4a6e8b","Gurriel Jr. Lourdes,",2021-07-01,"19","field_out","141","136","90.9","-15","10","Pull","0","0.105","1","0","1","92.2","FC","Cutter","1","0","0","0","0","0","0","0"
"71","633456","79a38950-499e-46e0-afb5-01dd8171fd13","Grichuk Randal,",2021-07-01,"18","field_out","141","136","83.0","-9","16","Pull","0","0.116","1","0","1","92.1","FC","Cutter","1","0","0","0","0","0","0","0"
"72","633456","db54fd47-5691-44b7-865e-c803cedb3635","Springer III George,",2021-07-01,"17","field_out","141","136","90.6","2","52","Pull","0","0.388","1","0","1","93.1","FC","Cutter","1","0","0","0","0","0","0","0"
"73","633456","d8a3edb2-141a-4c12-8763-3effce28b000","Hernandez Teoscar,",2021-07-01,"10","field_out","141","136","96.5","-13","8","Straightaway","0","0.269","1","1","1","83.5","SL","Slider","1","0","0","0","0","0","0","0"
"74","633456","5cc281e5-d30e-4d57-b0ff-15627fe06335","Guerrero Jr. Vladimir,",2021-07-01,"9","field_out","141","136","94.0","-16","10","Pull","0","0.095","1","0","1","92.5","FC","Cutter","1","0","0","0","0","0","0","0"
"75","633456","94298902-61ab-4769-8f47-0675500ff0d7","Bichette Bo,",2021-07-01,"8","field_out","141","136","103.6","-2","27","Pull","0","0.367","1","1","1","83.8","SL","Slider","1","0","0","0","0","0","0","0"
"76","633456","f9d8a934-5d1b-4ae8-af64-53dded874d30","Semien Marcus,",2021-07-01,"7","home_run","141","136","106.3","21","392","Pull","1","0.79","1","1","1","91.4","FC","Cutter","1","1","0","0","0","1","0","0"
"77","633620","fa3f6845-219d-41c0-90c0-ce85f972bb80","Moncada Yoan,",2021-06-25,"51","walk","145","136","null","null","null","null","null","null","0","0","0","91.1","FC","Cutter","0","0","0","0","0","0","0","1"
"78","633620","1ada4e3f-587e-45a2-bab6-003c0ecb2078","Goodwin Brian,",2021-06-25,"50","walk","145","136","null","null","null","null","null","null","0","0","0","91.2","FC","Cutter","0","0","0","0","0","0","0","1"
"79","633620","fb529492-f853-464a-960f-6ff5b2f5cdb0","Anderson Tim,",2021-06-25,"49","grounded_into_double_play","145","136","91.2","-9","19","Opposite","0","0.225","1","0","1","97.1","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"80","633620","0dda2251-7f30-4c6a-8b7d-d3a98c64fdc2","Mendick Danny,",2021-06-25,"48","walk","145","136","null","null","null","null","null","null","0","0","0","91.6","FC","Cutter","0","0","0","0","0","0","0","1"
"81","633620","8513f613-8671-402e-803b-1cd5815f3dde","Collins Zack,",2021-06-25,"42","strikeout","145","136","null","null","null","null","null","null","1","0","0","96.6","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"82","633620","9aac8a2e-ea90-40ee-af10-cf1fd0697a0e","Garcia Leury,",2021-06-25,"41","strikeout","145","136","null","null","null","null","null","null","1","0","0","83.6","SL","Slider","1","0","0","0","0","0","1","0"
"83","633620","274f31b5-79e0-4546-a0e9-d58ffada4654","Vaughn Andrew,",2021-06-25,"40","field_out","145","136","67.4","-47","2","Straightaway","0","0.158","1","0","1","86.8","CH","Changeup","1","0","0","0","0","0","0","0"
"84","633620","80dcb169-b0b2-4e62-81f9-4c39c5aa1c22","Grandal Yasmani,",2021-06-25,"39","walk","145","136","null","null","null","null","null","null","0","0","0","90.3","FC","Cutter","0","0","0","0","0","0","0","1"
"85","633620","05d91fd7-726a-4746-b673-26bfe09dbaa9","Abreu Jose,",2021-06-25,"33","grounded_into_double_play","145","136","91.5","-17","6","Straightaway","0","0.095","1","0","1","93.0","FC","Cutter","1","0","0","0","0","0","0","0"
"86","633620","7fd28c9b-c3c3-4a35-8c2a-1176c03ca498","Moncada Yoan,",2021-06-25,"32","single","145","136","99.4","4","88","Pull","0","0.483","1","1","1","82.6","SL","Slider","1","1","1","0","0","0","0","0"
"87","633620","d13fc4ec-3484-4ff0-82a7-04c4a8325d6e","Goodwin Brian,",2021-06-25,"31","strikeout","145","136","null","null","null","null","null","null","1","0","0","81.5","SL","Slider","1","0","0","0","0","0","1","0"
"88","633620","61851c05-73de-4dff-8e3f-6c88d665c2bd","Anderson Tim,",2021-06-25,"26","strikeout","145","136","null","null","null","null","null","null","1","0","0","96.9","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"89","633620","3b6ca267-5b08-4ba8-b1a2-2ae035196542","Mendick Danny,",2021-06-25,"25","field_out","145","136","82.2","11","157","Straightaway","0","0.553","1","0","1","95.7","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"90","633620","f73031cf-3cc6-4ad0-98a4-743941c0e924","Collins Zack,",2021-06-25,"24","strikeout","145","136","null","null","null","null","null","null","1","0","0","96.4","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"91","633620","2e272c82-0cd0-4b84-81a7-93611a502337","Garcia Leury,",2021-06-25,"17","field_out","145","136","90.3","-7","12","Pull","0","0.216","1","0","1","82.9","SL","Slider","1","0","0","0","0","0","0","0"
"92","633620","feef63ab-8312-4939-b543-271232b28cf8","Vaughn Andrew,",2021-06-25,"16","field_out","145","136","95.4","20","331","Straightaway","0","0.287","1","1","1","96.1","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"93","633620","3474be60-7659-4a92-b8a3-652eed78187d","Grandal Yasmani,",2021-06-25,"15","home_run","145","136","110.8","28","438","Pull","1","1","1","1","1","90.8","FC","Cutter","1","1","0","0","0","1","0","0"
"94","633620","761a54a4-a8b6-46d5-bb16-604cd5fd2472","Abreu Jose,",2021-06-25,"14","field_out","145","136","92.2","-28","4","Straightaway","0","0.078","1","0","1","85.9","CH","Changeup","1","0","0","0","0","0","0","0"
"95","633620","bdc187e4-e5ec-47eb-8e54-2714b521331b","Moncada Yoan,",2021-06-25,"7","field_out","145","136","87.1","45","280","Pull","0","0.007","1","0","1","82.2","SL","Slider","1","0","0","0","0","0","0","0"
"96","633620","dfaf3646-3baf-46d0-931e-a09dc4fc3e27","Goodwin Brian,",2021-06-25,"6","strikeout","145","136","null","null","null","null","null","null","1","0","0","81.5","SL","Slider","1","0","0","0","0","0","1","0"
"97","633620","d2a8c768-feee-46aa-928f-3fefd685fc63","Anderson Tim,",2021-06-25,"5","field_out","145","136","73.1","-7","17","Straightaway","0","0.082","1","0","1","91.0","FC","Cutter","1","0","0","0","0","0","0","0"
"98","633615","dbd6d051-3c1f-43ef-939d-2dd199d852af","Margot Manuel,",2021-06-18,"58","field_out","139","136","89.9","-30","3","Straightaway","0","0.076","1","0","1","92.4","FC","Cutter","1","0","0","0","0","0","0","0"
"99","633615","59b25d77-c56f-4b2f-9283-c18a83f0670c","Phillips Brett,",2021-06-18,"57","field_out","139","136","88.3","36","304","Opposite","0","0.03","1","0","1","91.1","FC","Cutter","1","0","0","0","0","0","0","0"
"100","633615","646b44c5-5d01-4a2f-a91b-73e344ae72e9","Walls Taylor,",2021-06-18,"56","double","139","136","102.0","16","326","Opposite","0","0.59","1","1","1","96.2","FF","4-Seam Fastball","1","1","0","1","0","0","0","0"
"101","633615","cc31e0cd-5030-4909-8430-68580b0b5a62","Mejia Francisco,",2021-06-18,"55","field_out","139","136","76.6","34","279","Straightaway","0","0.11","1","0","1","90.8","FC","Cutter","1","0","0","0","0","0","0","0"
"102","633615","5b00639c-5c5c-4b0b-a65a-05ae340f69db","Lowe Brandon,",2021-06-18,"50","force_out","139","136","87.5","4","74","Straightaway","0","0.381","1","0","1","90.6","FC","Cutter","1","0","0","0","0","0","0","0"
"103","633615","b43ad425-7d7d-4e9c-a1dd-1786439a5c10","Brosseau Mike,",2021-06-18,"49","walk","139","136","null","null","null","null","null","null","0","0","0","93.0","FC","Cutter","0","0","0","0","0","0","0","1"
"104","633615","20432e29-f3ab-4e04-8c61-1b70f5db3633","Diaz Yandy,",2021-06-18,"48","strikeout","139","136","null","null","null","null","null","null","1","0","0","97.9","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"105","633615","ba51d13a-f08e-48c7-ba64-39f2059b5bbf","Meadows Austin,",2021-06-18,"47","field_out","139","136","87.6","-19","8","Pull","0","0.116","1","0","1","82.7","SL","Slider","1","0","0","0","0","0","0","0"
"106","633615","c8f9db85-dd92-481b-be98-5e3a5a61bb73","Arozarena Randy,",2021-06-18,"43","field_out","139","136","60.7","58","145","Opposite","0","0.02","1","0","1","90.7","FC","Cutter","1","0","0","0","0","0","0","0"
"107","633615","b48251fd-9ef8-4fc1-8e95-c58a43057636","Margot Manuel,",2021-06-18,"42","single","139","136","96.5","4","98","Straightaway","0","0.513","1","1","1","84.7","SL","Slider","1","1","1","0","0","0","0","0"
"108","633615","7721299e-4f71-4e69-bf19-25142c9c2d84","Phillips Brett,",2021-06-18,"41","field_out","139","136","90.4","31","356","Straightaway","0","0.04","1","0","1","91.8","FC","Cutter","1","0","0","0","0","0","0","0"
"109","633615","a7e117ed-9cbd-4f88-820e-1579e7b045f4","Walls Taylor,",2021-06-18,"40","strikeout","139","136","null","null","null","null","null","null","1","0","0","97.2","FF","4-Seam Fastball","1","0","0","0","0","0","1","0"
"110","633615","ce276a67-d95d-43a8-bc03-a417409cefde","Mejia Francisco,",2021-06-18,"35","field_out","139","136","93.9","-16","6","Opposite","0","0.105","1","0","1","92.2","FC","Cutter","1","0","0","0","0","0","0","0"
"111","633615","873e3396-e83b-4123-8280-4de10474d3f3","Lowe Brandon,",2021-06-18,"34","strikeout","139","136","null","null","null","null","null","null","1","0","0","85.1","SL","Slider","1","0","0","0","0","0","1","0"
"112","633615","1ea34c4f-3971-4a5d-8158-03fcd6add3e9","Brosseau Mike,",2021-06-18,"33","field_out","139","136","95.8","-28","4","Straightaway","0","0.086","1","1","1","86.1","CH","Changeup","1","0","0","0","0","0","0","0"
"113","633615","b99eacf1-0912-4abf-8bad-7841dc6bcd60","Diaz Yandy,",2021-06-18,"25","field_out","139","136","84.4","-6","21","Straightaway","0","0.14","1","0","1","96.9","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"114","633615","157ab7c3-a7ef-4f5e-b1f6-1966c17be4a9","Meadows Austin,",2021-06-18,"24","field_out","139","136","75.8","5","87","Opposite","0","0.214","1","0","1","95.3","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"115","633615","f2de4a28-c275-4b58-840a-4e29b4f2c62e","Arozarena Randy,",2021-06-18,"23","field_out","139","136","94.4","-17","8","Pull","0","0.112","1","0","1","90.6","FC","Cutter","1","0","0","0","0","0","0","0"
"116","633615","3f53aa0f-9d84-463c-ae2d-9b8f951a71ac","Margot Manuel,",2021-06-18,"19","field_out","139","136","54.3","27","146","Opposite","0","0.313","1","0","1","96.1","FF","4-Seam Fastball","1","0","0","0","0","0","0","0"
"117","633615","ae694a34-8737-4118-9230-3a4d0519f16b","Phillips Brett,",2021-06-18,"18","strikeout","139","136","null","null","null","null","null","null","1","0","0","81.7","SL","Slider","1","0","0","0","0","0","1","0"
"118","633615","a72b1eb0-0d6e-42f0-8a2b-c07d3e440ed0","Walls Taylor,",2021-06-18,"17","walk","139","136","null","null","null","null","null","null","0","0","0","92.6","FC","Cutter","0","0","0","0","0","0","0","1"
"119","633615","a7f00a62-2abb-45dd-bfcf-4236ef46f65a","Mejia Francisco,",2021-06-18,"16","field_out","139","136","63.9","84","4","Pull","0","0.003","1","0","1","91.2","FC","Cutter","1","0","0","0","0","0","0","0"
"120","633615","45818710-8b1b-49f1-8a0d-11ebeb1b1131","Lowe Brandon,",2021-06-18,"6","strikeout","139","136","null","null","null","null","null","null","1","0","0","91.3","FC","Cutter","1","0","0","0","0","0","1","0"
"121","633615","b8f8e67b-3a4a-456c-a242-d47a03c2c820","Brosseau Mike,",2021-06-18,"5","walk","139","136","null","null","null","null","null","null","0","0","0","91.8","FC","Cutter","0","0","0","0","0","0","0","1"
"122","633615","1f39f6c0-5e1d-44dd-b2bd-70a9941d56f6","Diaz Yandy,",2021-06-18,"4","force_out","139","136","85.1","-25","5","Pull","0","0.08","1","0","1","91.8","FC","Cutter","1","0","0","0","0","0","0","0"
